"orderid","ordercode","dateid","shipmodeid","customerid","productid","cityid","sales"
4752,CA-2017-162390,49,1,517,160,413,968.744
4753,CA-2017-162390,49,1,517,1166,413,222.352
4754,CA-2017-162390,49,1,517,898,413,479.984
4755,CA-2015-121629,458,1,661,814,185,998.85
4756,CA-2018-146164,53,1,785,1724,86,31.16
4757,CA-2017-111605,493,1,317,150,477,2.61
4758,CA-2018-162015,728,1,539,1786,285,1287.45
4759,CA-2018-162015,728,1,539,266,285,168.1
4760,CA-2016-138492,662,1,380,1544,617,51.968
4761,CA-2018-159667,673,1,355,1255,523,191.976
4762,CA-2018-159667,673,1,355,1353,523,499.168
4763,US-2017-117387,128,1,643,1301,16,67.136
4764,CA-2015-141110,482,1,729,1295,94,4.32
4765,CA-2015-141110,482,1,729,1393,94,14.94
4766,CA-2015-141110,482,1,729,1744,94,40.54
4767,CA-2015-141110,482,1,729,53,94,7.312
4768,US-2017-116365,731,1,285,32,470,30.08
4769,US-2017-116365,731,1,285,269,470,165.6
4770,US-2017-116365,731,1,285,20,470,180.96
4771,CA-2018-162936,94,1,110,431,516,23.18
4772,CA-2015-151946,717,1,151,9,508,15.56
4773,CA-2015-151946,717,1,151,1177,508,353.568
4774,CA-2015-151946,717,1,151,1139,508,13.96
4775,CA-2017-138233,469,1,439,824,205,479.97
4776,CA-2017-165918,271,1,120,751,49,7.38
4777,CA-2017-165918,271,1,120,980,49,14.256
4778,CA-2017-165918,271,1,120,1801,49,81.98
4779,CA-2017-165918,271,1,120,102,49,39.624
4780,CA-2018-117513,28,1,305,1181,19,399.672
4781,CA-2018-104318,561,1,281,1025,519,20.768
4782,US-2017-114230,737,1,605,607,361,39.808
4783,CA-2016-136147,228,1,187,875,113,121.104
4784,CA-2016-136147,228,1,187,1574,113,111.96
4785,CA-2016-156118,152,1,463,1114,66,15.696
4786,CA-2016-164084,315,1,733,1579,28,70.26
4787,CA-2016-164084,315,1,733,107,28,90
4788,CA-2016-164084,315,1,733,1327,28,481.176
4789,CA-2016-164084,315,1,733,1282,28,7.24
4790,CA-2018-159793,420,1,516,293,617,130.98
4791,CA-2018-151281,432,1,431,639,382,139.58
4792,US-2018-148551,566,1,657,643,6,760.98
4793,CA-2016-108259,104,1,536,365,225,31.504
4794,CA-2016-108259,104,1,536,173,225,5.04
4795,CA-2016-108259,104,1,536,1739,225,39.879
4796,CA-2016-108259,104,1,536,1259,225,4.712
4797,CA-2017-113341,417,1,715,410,496,194.352
4798,CA-2017-164574,69,1,693,1185,501,704.76
4799,CA-2017-164574,69,1,693,749,501,27.396
4800,CA-2017-168361,184,1,195,262,466,0.836
4801,CA-2017-153185,48,1,490,944,628,30.96
4802,CA-2018-124765,711,1,479,1262,61,723.92
4803,CA-2016-131856,646,1,599,931,185,21.968
4804,CA-2016-131856,646,1,599,1698,185,619.152
4805,CA-2016-131856,646,1,599,929,185,127.904
4806,CA-2018-163265,473,1,759,1743,31,18.368
4807,CA-2018-163265,473,1,759,1,31,600.558
4808,CA-2018-163265,473,1,759,1685,31,50.352
4809,CA-2018-163265,473,1,759,28,31,28.032
4810,CA-2015-133634,441,1,766,190,64,47.79
4811,CA-2018-101665,711,1,689,1253,16,5.16
4812,CA-2017-155446,120,1,236,287,355,21.21
4813,CA-2015-101427,697,1,390,599,617,8.016
4814,CA-2017-136770,507,1,584,114,128,259.896
4815,CA-2017-136770,507,1,584,276,128,247.188
4816,CA-2017-136770,507,1,584,1621,128,279.96
4817,CA-2017-118311,279,1,64,790,246,450
4818,CA-2016-103870,129,1,262,1102,123,22.512
4819,CA-2018-119284,680,1,428,1332,386,239.976
4820,CA-2018-119284,680,1,428,1459,386,31.168
4821,CA-2018-119284,680,1,428,576,386,2239.936
4822,CA-2018-119284,680,1,428,1432,386,76.608
4823,CA-2018-119284,680,1,428,1718,386,142.776
4824,CA-2018-119284,680,1,428,1390,386,91.36
4825,CA-2016-133494,633,1,12,1008,443,3.552
4826,US-2015-132745,657,1,627,709,223,4.71
4827,CA-2015-146815,90,1,588,179,126,172.764
4828,CA-2015-146815,90,1,588,376,126,3.52
4829,CA-2015-105648,38,1,735,1091,78,626.352
4830,US-2016-145422,88,1,660,1680,246,359.499
4831,CA-2018-136623,728,1,452,1735,55,71.952
4832,CA-2018-148145,679,1,65,1169,295,46.2
4833,CA-2016-103870,129,1,262,1337,123,4.728
4834,CA-2016-103870,129,1,262,1377,123,131.104
4835,CA-2016-103870,129,1,262,906,123,72.744
4836,CA-2017-168774,750,1,247,1718,457,535.41
4837,CA-2018-161592,391,1,434,1131,621,8.1
4838,CA-2018-128076,664,1,90,153,55,210.58
4839,CA-2018-128076,664,1,90,477,55,30.96
4840,CA-2018-128076,664,1,90,876,55,239.984
4841,CA-2017-105662,313,1,698,203,221,93.248
4842,CA-2017-105662,313,1,698,48,221,177.48
4843,CA-2017-114307,75,1,215,493,591,37.68
4844,CA-2017-114307,75,1,215,716,591,51.84
4845,CA-2017-114307,75,1,215,1124,591,27.42
4846,CA-2017-114307,75,1,215,1295,591,5.4
4847,CA-2017-159891,30,1,40,486,410,1270.99
4848,CA-2017-159891,30,1,40,878,410,125.36
4849,CA-2017-112578,471,1,472,159,566,14.03
4850,CA-2017-112578,471,1,472,105,566,27.96
4851,CA-2016-107083,469,1,86,599,425,5.344
4852,CA-2016-107083,469,1,86,168,425,1.696
4853,CA-2016-107083,469,1,86,1661,425,24.588
4854,CA-2016-107083,469,1,86,740,425,7.98
4855,CA-2016-151722,251,1,196,790,358,288
4856,CA-2016-132276,713,1,136,1406,543,26.88
4857,CA-2016-132276,713,1,136,855,543,10.896
4858,CA-2018-135377,283,1,152,699,543,287.976
4859,CA-2017-116911,147,1,635,1346,485,20.416
4860,CA-2017-116911,147,1,635,1068,485,1128.39
4861,US-2018-129224,115,1,720,317,515,4.608
4862,CA-2018-145765,410,1,140,592,361,195.96
4863,CA-2018-145765,410,1,140,448,361,15.552
4864,CA-2018-145765,410,1,140,1080,361,271.968
4865,CA-2018-126914,680,1,32,1218,103,698.352
4866,CA-2018-126914,680,1,32,902,103,77.728
4867,CA-2018-162075,679,1,621,1700,185,537.544
4868,CA-2017-106397,463,1,558,941,610,12.96
4869,CA-2017-106397,463,1,558,1103,610,45.98
4870,US-2017-150140,292,1,470,1774,,1294.75
4871,CA-2018-148992,565,1,258,1688,466,10.688
4872,CA-2017-113082,675,1,488,316,76,40.48
4873,US-2018-110646,359,1,318,925,412,33.282
4874,US-2018-110646,359,1,318,1436,412,118.65
4875,US-2018-110646,359,1,318,1217,412,14.76
4876,CA-2018-120614,24,1,199,333,19,37.52
4877,US-2017-140172,246,1,584,75,11,207.144
4878,US-2017-140172,246,1,584,724,11,13.9
4879,CA-2016-127754,742,1,596,1224,432,266.352
4880,CA-2016-142930,611,1,239,660,102,335.52
4881,CA-2018-100622,361,1,123,1658,190,959.984
4882,CA-2018-100622,361,1,123,855,190,4.086
4883,CA-2018-100622,361,1,123,339,190,55.984
4884,CA-2018-100622,361,1,123,1620,190,10.688
4885,CA-2016-115168,352,1,86,623,560,10.56
4886,CA-2016-145324,155,1,419,1705,368,39.96
4887,CA-2016-153423,688,1,369,643,4,1217.568
4888,US-2018-132675,577,1,575,997,196,15.51
4889,US-2018-132675,577,1,575,612,196,89.9
4890,US-2018-132675,577,1,575,1268,196,14.28
4891,US-2018-132675,577,1,575,859,196,12.72
4892,US-2018-132675,577,1,575,1197,196,15.75
4893,US-2017-112396,379,1,13,484,246,89.97
4894,US-2017-112396,379,1,13,432,246,31.86
4895,CA-2018-156664,214,1,45,1600,358,7.236
4896,CA-2018-156664,214,1,45,154,358,4.824
4897,CA-2018-156664,214,1,45,789,358,130.112
4898,CA-2018-163671,390,1,517,721,603,21.312
4899,CA-2018-135909,652,1,275,883,566,209.94
4900,CA-2018-135909,652,1,275,1814,566,31.984
4901,CA-2018-135909,652,1,275,486,566,5083.96
4902,US-2018-114356,476,1,144,612,501,35.96
4903,CA-2016-125934,725,1,727,1219,430,31.05
4904,CA-2016-125934,725,1,727,1583,430,8.92
4905,CA-2016-125934,725,1,727,729,430,209.6
4906,CA-2016-125934,725,1,727,1104,430,111.04
4907,CA-2016-125934,725,1,727,136,430,38.88
4908,CA-2016-158148,745,1,740,1027,64,36.27
4909,CA-2017-158260,458,1,114,1302,78,686.4
4910,CA-2018-101805,497,1,712,544,382,15.92
4911,CA-2018-101805,497,1,712,1259,382,70.68
4912,US-2017-141264,8,1,594,1036,564,185.376
4913,US-2017-141264,8,1,594,1848,564,58.924
4914,CA-2018-126928,364,1,71,335,238,480
4915,CA-2018-126928,364,1,71,311,238,34.05
4916,US-2018-115252,237,1,166,491,273,15.984
4917,US-2018-115252,237,1,166,590,273,14.352
4918,CA-2015-107398,181,1,149,378,358,6.528
4919,CA-2015-107398,181,1,149,1220,358,2.862
4920,CA-2015-107398,181,1,149,1503,358,20.856
4921,CA-2016-111038,280,1,136,315,78,2676.672
4922,CA-2015-124723,616,1,71,1623,105,489.23
4923,CA-2017-167241,648,1,365,1409,19,312.03
4924,CA-2017-167241,648,1,365,513,19,165.6
4925,CA-2017-167241,648,1,365,333,19,37.52
4926,CA-2017-150483,188,1,45,705,31,18.496
4927,CA-2017-150483,188,1,45,1142,31,191.079
4928,CA-2017-150483,188,1,45,373,31,10.368
4929,CA-2016-109603,568,1,336,368,272,182.72
4930,CA-2018-160661,250,1,173,854,65,21.93
4931,CA-2018-102610,611,1,778,1030,621,95.976
4932,CA-2018-102610,611,1,778,175,621,143.928
4933,CA-2018-102610,611,1,778,980,621,3.564
4934,CA-2018-102610,611,1,778,438,621,4.928
4935,US-2017-144057,291,1,615,1718,102,856.656
4936,US-2017-144057,291,1,615,250,102,13.184
4937,US-2017-144057,291,1,615,19,102,48.784
4938,US-2017-144057,291,1,615,526,102,76.64
4939,US-2017-144057,291,1,615,264,102,18.528
4940,CA-2015-160276,445,1,186,719,208,177.68
4941,CA-2015-132983,642,1,446,2,249,159.98
4942,CA-2017-145709,363,1,186,1270,492,52.68
4943,CA-2017-145709,363,1,186,624,492,11.568
4944,CA-2017-168032,491,1,274,539,79,1439.968
4945,CA-2017-168032,491,1,274,666,79,1.728
4946,CA-2017-168032,491,1,274,1752,79,626.1
4947,US-2016-168704,726,1,608,637,570,609.98
4948,US-2016-168704,726,1,608,537,570,239.976
4949,CA-2018-143252,214,1,304,1598,455,99.95
4950,CA-2018-143252,214,1,304,205,455,29.34
4951,CA-2017-102134,484,1,741,918,472,16.74
4952,CA-2018-111717,529,1,324,506,293,239.358
4953,CA-2018-148355,390,1,412,270,516,19.44
4954,CA-2018-148355,390,1,412,1148,516,12.3
4955,CA-2018-150910,53,1,514,938,252,46.864
4956,CA-2018-150910,53,1,514,677,252,26.16
4957,CA-2018-150910,53,1,514,492,252,23.128
4958,CA-2018-150910,53,1,514,463,252,59.24
4959,CA-2015-126480,368,1,463,1552,355,8.56
4960,CA-2018-150266,711,1,606,890,528,299.96
4961,CA-2018-150266,711,1,606,946,528,67.84
4962,CA-2018-150266,711,1,606,1350,528,853.93
4963,CA-2018-150266,711,1,606,636,528,18.688
4964,CA-2018-106691,553,1,207,41,528,1.248
4965,CA-2017-134180,155,1,92,790,443,72
4966,CA-2017-134180,155,1,92,1055,443,470.155
4967,CA-2018-157469,661,1,731,1011,198,19.728
4968,CA-2018-157469,661,1,731,1495,198,151.188
4969,CA-2018-122308,153,1,501,1777,28,271.764
4970,CA-2017-110898,732,1,540,9,466,2.334
4971,CA-2017-110898,732,1,540,1053,466,1.728
4972,CA-2017-110898,732,1,540,327,466,159.04
4973,CA-2017-110898,732,1,540,1373,466,145.98
4974,CA-2016-123092,88,1,341,1026,225,95.97
4975,CA-2016-123092,88,1,341,1345,225,105.584
4976,CA-2016-123092,88,1,341,28,225,9.344
4977,US-2016-128587,515,1,725,1838,356,9.68
4978,US-2016-128587,515,1,725,651,356,4899.93
4979,US-2018-139577,154,1,236,582,246,104.75
4980,CA-2018-159100,656,1,507,1291,12,18.528
4981,CA-2018-159100,656,1,507,379,12,1875.258
4982,CA-2018-137785,561,1,553,1383,617,458.43
4983,CA-2015-103807,261,1,336,278,196,5.95
4984,CA-2018-106047,77,1,167,619,262,3.816
4985,CA-2018-127803,188,1,623,1513,95,26.16
4986,CA-2018-143084,679,1,329,724,188,13.9
4987,CA-2018-143084,679,1,329,1696,188,19.4
4988,CA-2017-131639,59,1,536,55,334,13.488
4989,CA-2017-131639,59,1,536,1581,334,11.416
4990,CA-2017-102127,334,1,507,1305,508,20.97
4991,CA-2017-102127,334,1,507,332,508,139.96
4992,CA-2017-102127,334,1,507,401,508,37.74
4993,US-2017-152415,191,1,416,1570,387,14.82
4994,CA-2015-138198,302,1,514,1503,202,13.904
4995,CA-2018-105823,353,1,698,1191,511,487.96
4996,CA-2015-152268,179,1,163,94,30,1793.98
4997,CA-2016-148873,718,1,767,1509,135,2.992
4998,CA-2016-148873,718,1,767,1420,135,108.768
4999,CA-2017-117121,59,1,503,643,22,9892.74
5000,CA-2015-138177,315,1,623,552,448,73.915
5001,CA-2015-114335,750,1,371,1650,571,337.088
5002,CA-2017-168830,592,1,580,1017,16,479.97
5003,CA-2015-124513,156,1,430,1349,28,66.03
5004,CA-2016-165554,381,1,564,429,19,10.86
5005,CA-2018-117009,208,1,513,1497,352,21.96
5006,CA-2016-149097,365,1,333,8,144,74.76
5007,CA-2016-149097,365,1,333,1837,144,364.776
5008,CA-2017-132304,273,1,203,1194,414,1115.17
5009,CA-2017-101623,473,1,541,230,508,36.48
5010,US-2015-151015,428,1,266,1457,271,322.192
5011,US-2015-151015,428,1,266,831,271,19.136
5012,CA-2018-152968,344,1,117,351,368,23.08
5013,CA-2017-150077,406,1,744,20,342,90.48
5014,CA-2016-136105,242,1,537,388,236,24.56
5015,CA-2017-142524,750,1,496,1534,356,16.56
5016,CA-2017-142524,750,1,496,546,356,279.95
5017,CA-2015-136336,149,1,260,1338,583,828.84
5018,US-2015-124625,701,1,584,1289,340,89.97
5019,CA-2017-108105,665,1,675,327,583,318.08
5020,CA-2017-108105,665,1,675,1747,583,5.8
5021,CA-2018-169005,226,1,145,149,460,5.56
5022,CA-2017-143406,690,1,204,1710,185,93.032
5023,CA-2017-143406,690,1,204,1678,185,454.965
5024,CA-2016-150308,183,1,541,1479,174,246.168
5025,US-2016-132836,373,1,590,130,511,299.98
5026,US-2016-132836,373,1,590,875,511,403.68
5027,US-2016-132836,373,1,590,1834,511,41.9
5028,US-2016-132836,373,1,590,187,511,28.91
5029,US-2015-158365,370,1,333,1087,530,32.4
5030,CA-2018-152933,279,1,126,80,191,369.544
5031,CA-2018-152933,279,1,126,1618,191,10.368
5032,CA-2018-152933,279,1,126,77,191,791.88
5033,CA-2016-163181,720,1,503,862,185,23.64
5034,CA-2016-163181,720,1,503,1428,185,84.784
5035,CA-2016-163181,720,1,503,1209,185,64.96
5036,CA-2016-163181,720,1,503,1019,185,32.06
5037,CA-2016-163181,720,1,503,1215,185,177.648
5038,CA-2016-163181,720,1,503,736,185,287.91
5039,US-2017-155971,87,1,524,1659,304,22.05
5040,US-2017-155971,87,1,524,793,304,99.9
5041,CA-2016-157028,611,1,521,1672,380,8.28
5042,CA-2018-112473,427,1,48,129,528,50.136
5043,CA-2018-100055,410,1,651,1666,80,27.46
5044,CA-2018-100055,410,1,651,65,80,125.13
5045,CA-2016-157805,195,1,212,1799,78,555.96
5046,CA-2017-124254,166,1,425,1054,383,129.552
5047,CA-2017-124254,166,1,425,1039,383,51.984
5048,CA-2015-123400,32,1,150,621,207,18.336
5049,CA-2015-123400,32,1,150,20,207,180.96
5050,CA-2015-106971,179,1,117,1080,216,475.944
5051,US-2018-166688,663,1,42,665,270,8.288
5052,US-2018-166688,663,1,42,1353,270,1123.128
5053,US-2018-166688,663,1,42,1025,270,64.9
5054,CA-2016-126970,554,1,131,520,434,2.808
5055,US-2017-165505,263,1,629,1762,,99.98
5056,US-2017-165505,263,1,629,1662,,8.04
5057,US-2017-165505,263,1,629,1211,,1564.29
5058,US-2015-157070,581,1,518,426,175,138.56
5059,US-2015-157070,581,1,518,985,175,65.52
5060,CA-2015-102645,634,1,497,1298,270,40.08
5061,CA-2015-134215,710,1,580,472,263,101.96
5062,CA-2015-134215,710,1,580,642,263,259.74
5063,CA-2015-134215,710,1,580,833,263,255.42
5064,CA-2017-118934,397,1,427,646,494,4.338
5065,CA-2017-118934,397,1,427,688,494,11.88
5066,CA-2017-160108,745,1,116,973,369,405.86
5067,CA-2017-160108,745,1,116,1566,369,680.01
5068,CA-2016-164007,523,1,383,940,329,2.376
5069,CA-2016-164007,523,1,383,1738,329,143.128
5070,CA-2017-140571,28,1,112,929,104,319.76
5071,CA-2017-140571,28,1,112,929,104,45.68
5072,CA-2017-118178,259,1,442,277,386,31.086
5073,CA-2017-166618,226,1,197,1156,508,13.98
5074,CA-2017-166618,226,1,197,1575,508,23.65
5075,CA-2018-156776,195,1,48,256,422,707.88
5076,CA-2018-156776,195,1,48,14,422,11.952
5077,CA-2018-156776,195,1,48,1550,422,55.76
5078,CA-2018-156776,195,1,48,536,422,24.56
5079,CA-2018-156776,195,1,48,182,422,207.184
5080,CA-2018-156776,195,1,48,1848,422,1473.1
5081,US-2016-130512,397,1,426,1725,513,3.488
5082,US-2016-130512,397,1,426,414,513,21.728
5083,US-2016-130512,397,1,426,1338,513,663.072
5084,US-2016-130512,397,1,426,635,513,99.588
5085,US-2016-130512,397,1,426,1746,513,49.568
5086,CA-2016-141810,295,1,505,1543,470,29.372
5087,CA-2016-141810,295,1,505,514,470,344.704
5088,CA-2015-146843,586,1,320,428,532,47.992
5089,CA-2015-146843,586,1,320,1450,532,102.24
5090,CA-2015-103310,230,1,270,642,307,39.96
5091,CA-2015-103310,230,1,270,223,307,1432
5092,CA-2015-103310,230,1,270,371,307,41.04
5093,CA-2015-103310,230,1,270,221,307,256.784
5094,CA-2017-153836,95,1,663,1341,28,28.752
5095,CA-2017-153836,95,1,663,1103,28,114.95
5096,CA-2017-104689,297,1,237,844,19,23.04
5097,CA-2018-140781,648,1,503,461,577,39.816
5098,CA-2016-167479,702,1,248,1640,129,19.44
5099,CA-2015-144071,332,1,328,639,246,39.88
5100,CA-2015-144071,332,1,328,964,246,79.44
5101,CA-2017-152646,673,1,332,1100,285,32.4
5102,CA-2018-103765,703,1,135,1651,588,13.762
5103,US-2016-164238,321,1,317,398,443,44.688
5104,US-2016-164238,321,1,317,920,443,301.47
5105,CA-2018-140515,293,1,360,1088,188,381.36
5106,CA-2015-148383,183,1,12,1741,361,946.764
5107,CA-2017-126732,684,1,694,1470,304,94.68
5108,CA-2017-126732,684,1,694,170,304,23.67
5109,CA-2017-126732,684,1,694,1137,304,1091.168
5110,CA-2017-126732,684,1,694,761,304,18.69
5111,CA-2017-126732,684,1,694,553,304,568.728
5112,CA-2017-126732,684,1,694,53,304,7.312
5113,CA-2018-110310,343,1,485,1398,221,56.784
5114,CA-2018-110310,343,1,485,1789,221,5.607
5115,CA-2018-110310,343,1,485,1011,221,6.576
5116,CA-2015-113271,342,1,330,1133,16,14.304
5117,CA-2015-113271,342,1,330,1082,16,119.833
5118,CA-2015-113271,342,1,330,724,16,5.56
5119,CA-2015-113271,342,1,330,248,16,32.4
5120,CA-2018-130106,290,1,374,213,607,9.84
5121,CA-2018-130106,290,1,374,1326,607,2.78
5122,CA-2017-127761,627,1,65,1491,126,3.64
5123,CA-2017-127761,627,1,65,534,126,881.93
5124,CA-2017-105354,697,1,146,1697,71,115.84
5125,CA-2018-155712,484,1,294,875,188,107.648
5126,CA-2016-124499,740,1,187,1678,511,389.97
5127,CA-2016-124499,740,1,187,1228,511,269.91
5128,US-2018-128118,703,1,509,312,416,64.848
5129,US-2018-102183,86,1,579,392,508,32.088
5130,US-2018-102183,86,1,579,94,508,4305.552
5131,CA-2017-100510,330,1,725,127,543,10.02
5132,CA-2017-100510,330,1,725,372,543,631.96
5133,CA-2018-146983,81,1,108,1741,583,1577.94
5134,CA-2018-122539,497,1,161,1740,617,15.936
5135,CA-2018-122539,497,1,161,1038,617,398.972
5136,CA-2017-166772,276,1,632,1377,382,163.88
5137,US-2018-152898,267,1,746,738,531,67.9
5138,CA-2017-160486,214,1,217,924,626,72.224
5139,CA-2015-161032,298,1,531,1383,440,392.94
5140,CA-2018-154011,392,1,523,1366,191,6.888
5141,CA-2018-154011,392,1,523,637,191,457.485
5142,CA-2018-161340,410,1,201,1378,114,13.872
5143,CA-2018-161340,410,1,201,772,114,115.96
5144,CA-2016-137603,540,1,314,400,459,8.4
5145,CA-2015-128237,255,1,778,1028,246,6.56
5146,CA-2015-128237,255,1,778,726,246,45.48
5147,CA-2015-128237,255,1,778,859,246,25.44
5148,US-2017-102141,177,1,294,654,543,146.688
5149,CA-2018-148642,590,1,264,1603,544,4.928
5150,CA-2018-148642,590,1,264,697,544,63.488
5151,CA-2017-161907,144,1,696,1572,617,118.782
5152,CA-2017-161907,144,1,696,142,617,769.184
5153,CA-2018-124940,247,1,123,857,217,47.904
5154,US-2018-108343,76,1,203,562,126,13.36
5155,US-2018-108343,76,1,203,696,126,163.764
5156,US-2018-108343,76,1,203,1384,126,183.92
5157,US-2017-111563,458,1,407,467,185,11.376
5158,US-2017-111563,458,1,407,1192,185,66.112
5159,CA-2018-121853,60,1,14,1112,304,211.04
5160,CA-2018-121853,60,1,14,315,304,594.816
5161,CA-2018-121853,60,1,14,1615,304,72.96
5162,US-2016-153283,235,1,233,1534,508,15.56
5163,CA-2017-108056,364,1,731,223,83,859.2
5164,CA-2018-130715,300,1,603,1195,246,17.9
5165,CA-2017-119123,569,1,466,494,359,51.184
5166,CA-2017-114860,603,1,650,1650,272,842.72
5167,CA-2017-114860,603,1,650,781,272,41.96
5168,CA-2017-159009,267,1,517,566,295,184.752
5169,CA-2016-110324,280,1,335,1158,11,19.44
5170,CA-2016-110324,280,1,335,756,11,3.64
5171,CA-2018-111591,225,1,525,1110,382,30.576
5172,CA-2018-111591,225,1,525,992,382,13.02
5173,CA-2018-111591,225,1,525,1737,382,22.14
5174,CA-2018-111591,225,1,525,84,382,359.32
5175,CA-2015-108147,135,1,42,1446,81,1676.88
5176,CA-2018-102820,388,1,164,890,452,419.944
5177,CA-2017-149671,318,1,195,119,382,61.38
5178,CA-2018-108756,415,1,416,1093,313,31.8
5179,CA-2018-155362,471,1,517,1261,369,32.56
5180,CA-2017-117625,10,1,111,1418,329,7.072
5181,CA-2018-100433,331,1,112,941,126,25.92
5182,CA-2018-163097,114,1,543,212,1,120.576
5183,US-2018-127292,30,1,55,753,,79.92
5184,US-2018-127292,30,1,55,536,,12.28
5185,US-2018-127292,30,1,55,1235,,542.94
5186,US-2018-127292,30,1,55,867,,2.04
5187,CA-2016-163734,604,1,348,739,528,228.92
5188,CA-2017-103128,29,1,235,93,624,14.112
5189,CA-2016-167696,750,1,266,1534,370,31.12
5190,CA-2015-159814,242,1,394,1043,149,4.272
5191,CA-2018-141663,307,1,517,40,412,7.92
5192,CA-2016-127824,348,1,1,1353,295,249.584
5193,CA-2016-127824,348,1,1,831,295,17.94
5194,CA-2016-127824,348,1,1,1433,295,10.11
5195,CA-2015-148285,433,1,717,1200,465,10.368
5196,CA-2015-148285,433,1,717,1398,465,11.952
5197,CA-2015-145254,602,1,412,826,16,604.752
5198,CA-2015-145254,602,1,412,1041,16,40.7
5199,CA-2015-145254,602,1,412,1495,16,302.376
5200,CA-2015-145254,602,1,412,1165,16,45
5201,CA-2017-160479,147,1,762,550,382,35.4
5202,CA-2015-167486,155,1,591,405,402,199.9
5203,CA-2015-152100,714,1,118,1756,570,1212.96
5204,CA-2016-166219,277,1,515,1810,191,1099.96
5205,CA-2016-166219,277,1,515,552,191,103.481
5206,CA-2016-119627,131,1,582,32,75,30.08
5207,CA-2016-119627,131,1,582,1539,75,36.288
5208,CA-2016-119627,131,1,582,197,75,10.272
5209,CA-2016-119627,131,1,582,1591,75,252.8
5210,CA-2018-107853,344,1,617,1180,555,12.96
